credit_code,outcredit_code,report_year
91110000100003284f,914102126959690446,4
91110000100003284f,91410422ma3xbb0y07,1
91110000100003284f,91421223ma498anh9b,1
91110000100003284f,91440300668514343g,1
91110000100003284f,914405143249713649,4
91110000100003284f,915101133972707375,2
91110000100003284f,9151011369094215x9,3
91110000100003284f,91510121ma62pep972,3
91110000100003284f,91530702ma6nmb5a2j,1
91110000100003284f,91610132ma6w3mwb70,1
91110000100003284f,91610702ma6yu2yn2d,1
91110000100003284f,91620500357834593d,2
91110000100003380q,911310233478953922,1
91110000100003436u,91110101700215563e,3
91110000100003436u,91110108723980647e,3
91110000100003436u,91110108742332020t,3
91110000100003436u,91370600768736787b,3
91110000100003495y,91310000666049011m,2
91110000100003495y,91330100799656237q,1
91110000100003495y,915101005875623516,2
91110000100003495y,9151010758756156x7,2
911100001000035325,9111000010001838xe,1
911100001000035325,911100001013930695,1
911100001000035325,91110000710938407l,3
911100001000035325,91110101064867965m,1
911100001000035325,91110102ma006hcy00,1
911100001000035325,911101051011265181,2
911100001000035325,9111010510173488x3,3
911100001000035325,91110105353010378k,2
911100001000035325,91110105700239434y,3
911100001000035325,911101057109253587,3
911100001000035325,911101057109262627,2
911100001000035325,91130100104320551u,2
911100001000035325,911308027454479078,2
911100001000035325,91210000561386951w,3
911100001000035325,91210200661103621m,3
911100001000035325,913101067611723681,1
911100001000035325,91310115695837834r,1
911100001000035325,913200001347553889,3
911100001000035325,91320000134788120u,3
911100001000035325,91320000732253011p,3
911100001000035325,913202001358951981,2
911100001000035325,913301047735647721,5
911100001000035325,91341000752970990l,2
911100001000035325,91350000158142287w,3
911100001000035325,913502002600627188,1
911100001000035325,91360100568697138m,3
911100001000035325,91360881ma38pq39x2,1
911100001000035325,913702007137519208,3
911100001000035325,91370212575487454l,1
911100001000035325,91410105719182212t,3
911100001000035325,91420000177565568n,1
911100001000035325,91430100macbgw572r,1
911100001000035325,9143010271706815xn,3
911100001000035325,91430800557608427a,3
911100001000035325,91440000190335943g,3
911100001000035325,91440300192440501h,1
911100001000035325,91450300569094515y,3
911100001000035325,91460200557373066c,2
911100001000035325,91500101ma61nmte31,1
911100001000035325,915001125540852101,3
911100001000035325,915101047403377763,3
911100001000035325,91520100322076606b,2
911100001000035325,91520100584104769x,2
911100001000035325,915300005551332377,3
911100001000035325,91540194ma6tfk0g1c,1
911100001000035325,91610000628000065f,3
91110000100003727y,91110101762172669m,1
9111000010000376x7,9111000010002398x4,1
9111000010000376x7,91110000179100676e,1
9111000010000376x7,91110106102177368d,2
9111000010000376x7,91110108053605601w,1
9111000010000376x7,911101111028016699,5
9111000010000376x7,91120104ma0690l3x8,3
9111000010000376x7,91130131320113872r,7
9111000010000376x7,91130321ma0dpe5ex4,1
9111000010000376x7,91130535ma0fa4rwx0,1
9111000010000376x7,911306300911410358,7
9111000010000376x7,91130634056532161y,8
9111000010000376x7,91130723319987150k,7
9111000010000376x7,91130724308078680h,7
9111000010000376x7,91130724347813959f,5
9111000010000376x7,911307256920741819,8
9111000010000376x7,91130823077459434c,7
9111000010000376x7,91130924ma07tdpn40,1
9111000010000376x7,91140226346895534l,5
9111000010000376x7,91140311ma0hantd0l,4
9111000010000376x7,91140321ma0gx4wn4k,5
9111000010000376x7,91140721ma0k80elxc,1
9111000010000376x7,9114072406074612x2,5
9111000010000376x7,911407243469499859,3
9111000010000376x7,91140826ma0k25r365,1
9111000010000376x7,91140926ma0hbpl20w,1
9111000010000376x7,91141130ma0ka5w31m,1
9111000010000376x7,91141130ma0kjmet5u,1
9111000010000376x7,91150102ma0nk7qb19,2
9111000010000376x7,91150102ma0nk7qw31,2
9111000010000376x7,91150102ma0nk7r32r,2
9111000010000376x7,91150200797163287n,5
9111000010000376x7,9115022357325194xh,7
9111000010000376x7,911504255528301413,7
9111000010000376x7,91150524ma0mwdq45d,2
9111000010000376x7,91150621ma0qgq9p0g,2
9111000010000376x7,91150823065040636l,8
9111000010000376x7,91150824ma0mw3wc17,5
9111000010000376x7,91150824ma0my9ndxp,2
9111000010000376x7,91150900ma0qrg5k79,1
9111000010000376x7,91150922797182808u,8
9111000010000376x7,91150923053935897k,7
9111000010000376x7,911509235581440627,8
9111000010000376x7,911509236673173056,8
9111000010000376x7,91150929558140424r,8
9111000010000376x7,91150929ma13rdlwx7,1
9111000010000376x7,911522213290248093,2
9111000010000376x7,91152221ma0nnwcm7f,2
9111000010000376x7,91152222ma0nq73h7e,2
9111000010000376x7,9115250139747975x8,4
9111000010000376x7,91152501397898858f,3
9111000010000376x7,91152524695936816t,1
9111000010000376x7,911525247693858005,8
9111000010000376x7,91152529ma0mxhwe1p,2
9111000010000376x7,91152530078384833c,8
9111000010000376x7,91210283341110670t,6
9111000010000376x7,91210921ma1009ue9y,1
9111000010000376x7,91210922797699380c,7
9111000010000376x7,91211200797659098j,8
9111000010000376x7,91211282570919369y,8
9111000010000376x7,91211302068321839n,8
9111000010000376x7,912114040640891639,8
9111000010000376x7,912200005552717521,1
9111000010000376x7,912203820540554962,8
9111000010000376x7,9122038230793297x0,6
9111000010000376x7,91220800778718435y,8
9111000010000376x7,912208826910305237,8
9111000010000376x7,91220882ma152bb719,3
9111000010000376x7,912301256907412004,8
9111000010000376x7,91230125690741235n,8
9111000010000376x7,912302240528876869,8
9111000010000376x7,91230227560646280e,8
9111000010000376x7,9123060658381796x1,6
9111000010000376x7,91230700556114943h,8
9111000010000376x7,912307006690146669,8
9111000010000376x7,91230822560646731f,5
9111000010000376x7,91230882414303351e,2
9111000010000376x7,91310101743780861g,1
9111000010000376x7,91310107787230175a,4
9111000010000376x7,913101103323952997,1
9111000010000376x7,913101156072381898,2
9111000010000376x7,91320000710929279p,2
9111000010000376x7,91320623ma1wuxdy2c,3
9111000010000376x7,91320623ma1x20nt3x,3
9111000010000376x7,9132092168052726xt,8
9111000010000376x7,91320923567781661u,3
9111000010000376x7,91320982ma1mg4tt9r,5
9111000010000376x7,91320982ma1t6n9lxj,3
9111000010000376x7,91321324ma205j8q3c,2
9111000010000376x7,91330282790075161j,8
9111000010000376x7,91330382090982668k,1
9111000010000376x7,91330502ma28c8507p,1
9111000010000376x7,91330921ma28k69p5w,5
9111000010000376x7,91330921ma2a2qjd9m,1
9111000010000376x7,91331021323485022b,6
9111000010000376x7,913310234727808340,3
9111000010000376x7,91340100322752002d,3
9111000010000376x7,91340100ma2rndbh55,1
9111000010000376x7,91340181336739255f,5
9111000010000376x7,91340400ma2mugy47b,1
9111000010000376x7,91340400ma2nbjrx5p,4
9111000010000376x7,913408810652193107,8
9111000010000376x7,91341226ma2tkbg836,2
9111000010000376x7,91341302336742657t,5
9111000010000376x7,913415233997533458,7
9111000010000376x7,91341524ma2mudt04u,2
9111000010000376x7,91341621ma2nyhuw65,1
9111000010000376x7,91350000ma3480tq7c,1
9111000010000376x7,91350124ma349m056f,5
9111000010000376x7,91350181ma34861021,1
9111000010000376x7,91350181ma349ruu5t,2
9111000010000376x7,91350182ma2y5l8w9l,2
9111000010000376x7,91350305ma32tlqex9,3
9111000010000376x7,91350481ma349mgb7l,5
9111000010000376x7,91350623ma2yp65m6l,2
9111000010000376x7,91350783m00012b87q,5
9111000010000376x7,9135090015747890x3,8
9111000010000376x7,91350923ma349mf19l,5
9111000010000376x7,913702855647440139,8
9111000010000376x7,913703233128851941,7
9111000010000376x7,91370405ma3tqf1wxw,1
9111000010000376x7,91370503ma3ek8022q,4
9111000010000376x7,91370612ma3qhdqmxw,1
9111000010000376x7,91370700ma3c7phc69,4
9111000010000376x7,91370700ma3cexx26l,4
9111000010000376x7,91370700ma3chdr036,4
9111000010000376x7,91370724334504612m,3
9111000010000376x7,913707823343677695,3
9111000010000376x7,91370786ma3ckgc45e,5
9111000010000376x7,91370826ma3d587q0u,4
9111000010000376x7,913708290549730860,8
9111000010000376x7,91370982074422951n,8
9111000010000376x7,91371322ma3m07ga5f,1
9111000010000376x7,91371328080863980p,8
9111000010000376x7,913714260562368995,1
9111000010000376x7,91371481ma3calmy32,3
9111000010000376x7,91371481ma3cht8d25,4
9111000010000376x7,91371481ma3cht97x8,4
9111000010000376x7,91371623079675026y,1
9111000010000376x7,91371624493296734q,1
9111000010000376x7,91371624564053765g,3
9111000010000376x7,91371624ma3d3qk09c,4
9111000010000376x7,91371624ma3mtanb4t,1
9111000010000376x7,91371624ma9329aexw,2
9111000010000376x7,91371724ma3cn55e9p,1
9111000010000376x7,91371724ma3m47cl17,2
9111000010000376x7,91410221ma470p295j,1
9111000010000376x7,91410581ma3xdct35q,3
9111000010000376x7,91410602ma44xte14x,1
9111000010000376x7,91411282ma3xc0r42p,2
9111000010000376x7,91411282ma3xd0tn64,5
9111000010000376x7,9141132139633820xk,1
9111000010000376x7,91411327596298345c,8
9111000010000376x7,91411725ma456fgw68,2
9111000010000376x7,91411729ma466yff3l,1
9111000010000376x7,91420100755142816m,1
9111000010000376x7,914203811822191766,3
9111000010000376x7,91421222099562360l,1
9111000010000376x7,91422802588226464r,2
9111000010000376x7,91431124ma4l10pk1m,6
9111000010000376x7,91440101ma59lkw315,4
9111000010000376x7,91440222ma51jp164k,2
9111000010000376x7,91440222ma51kgldx9,1
9111000010000376x7,91440224ma4wj1kg8x,3
9111000010000376x7,91440400050721607e,3
9111000010000376x7,91440513ma52m1nb7j,2
9111000010000376x7,91440523ma4w8lwd4e,3
9111000010000376x7,91441523ma4x7g5j38,3
9111000010000376x7,91441700ma4ur26txp,4
9111000010000376x7,914418233519875648,6
9111000010000376x7,91450126ma5pbmt890,1
9111000010000376x7,91450225ma5kdn2t8a,5
9111000010000376x7,91450821ma5l9fgj25,4
9111000010000376x7,91451028075206038u,8
9111000010000376x7,91451222ma5k966e2g,6
9111000010000376x7,91500114ma60n4md0p,1
9111000010000376x7,915002323316297781,6
9111000010000376x7,91500233ma5u8gt05m,4
9111000010000376x7,91500237ma5yrju668,2
9111000010000376x7,91500237ma5yxuc562,3
9111000010000376x7,91511921ma62ehdm55,4
9111000010000376x7,91513400ma62h3qy4d,2
9111000010000376x7,91513425068979198e,7
9111000010000376x7,91513425326977655c,4
9111000010000376x7,91513428ma62h06g1c,2
9111000010000376x7,91513428ma62h1nf4n,7
9111000010000376x7,9151342932339207xr,5
9111000010000376x7,915134293269984137,5
9111000010000376x7,91513430ma6apm3k6l,1
9111000010000376x7,91513433ma62h08j9r,5
9111000010000376x7,91520113356345181t,6
9111000010000376x7,915201210827737948,4
9111000010000376x7,91520181ma6dmk6tx9,5
9111000010000376x7,9152022206103866x9,3
9111000010000376x7,915223233222353393,7
9111000010000376x7,91530321059465670n,1
9111000010000376x7,91530323579830969b,8
9111000010000376x7,91530326599337127q,1
9111000010000376x7,91530500713406801m,3
9111000010000376x7,91530500ma6kum4b5y,1
9111000010000376x7,91530521323061350d,7
9111000010000376x7,91530523757167726t,8
9111000010000376x7,915305237670859782,6
9111000010000376x7,91530523ma6k4aaj4x,2
9111000010000376x7,91530523ma6njg8b74,3
9111000010000376x7,91530723316208457r,7
9111000010000376x7,91530723ma6k43gh70,3
9111000010000376x7,91532325571899646j,8
9111000010000376x7,91532328067105915e,8
9111000010000376x7,91532502098129709u,6
9111000010000376x7,91532526579821157l,8
9111000010000376x7,91532624731212859p,1
9111000010000376x7,915326257506530861,6
9111000010000376x7,915326257902635094,2
9111000010000376x7,91532923316229661d,4
9111000010000376x7,915329240615643956,8
9111000010000376x7,91533400775543668t,8
9111000010000376x7,915334237755403958,8
9111000010000376x7,91610111663164145d,5
9111000010000376x7,91610131ma6wtkpd5l,1
9111000010000376x7,91610222ma6x826f80,2
9111000010000376x7,91610430ma6xy7l57d,1
9111000010000376x7,91610523ma6yab8n21,1
9111000010000376x7,91610524ma6y7f2193,2
9111000010000376x7,91610727ma6yn1q37g,4
9111000010000376x7,9161082130532775x8,3
9111000010000376x7,916108253054106257,4
9111000010000376x7,91610826305365238h,7
9111000010000376x7,91610827ma703ccpxf,5
9111000010000376x7,91620121099296488y,4
9111000010000376x7,91620300576254265r,8
9111000010000376x7,91620321097743918j,4
9111000010000376x7,91620521ma71mhcn1p,6
9111000010000376x7,916205250792596399,8
9111000010000376x7,91620902067214150u,1
9111000010000376x7,91620902585926246u,8
9111000010000376x7,91620902599501425y,8
9111000010000376x7,91620902599501441l,8
9111000010000376x7,91620921ma72ddwq4a,4
9111000010000376x7,91620922076770546d,8
9111000010000376x7,916209235762503281,8
9111000010000376x7,91620982067246857t,2
9111000010000376x7,916209820704101367,7
9111000010000376x7,916211213456600474,1
9111000010000376x7,91632500074551120l,8
9111000010000376x7,916325003109183511,4
9111000010000376x7,91632521310811204p,7
9111000010000376x7,916325213108263502,5
9111000010000376x7,916325215950122105,8
9111000010000376x7,91632521595014144d,8
9111000010000376x7,91632521ma75a33813,1
9111000010000376x7,916328013109495379,5
9111000010000376x7,91632801564936939j,8
9111000010000376x7,91632801ma758rlj0t,3
9111000010000376x7,91632801ma75a2m12e,1
9111000010000376x7,91632802310979752w,6
9111000010000376x7,91632802ma7526nm8q,4
9111000010000376x7,9163282159501833xh,8
9111000010000376x7,91632822ma759jhr40,1
9111000010000376x7,91632824564901162h,8
9111000010000376x7,91640181596224987y,6
9111000010000376x7,91640181596249818q,7
9111000010000376x7,91640300099523601d,7
9111000010000376x7,91640300574888678a,8
9111000010000376x7,91640300ma7722x025,1
9111000010000376x7,9164030331771866xc,6
9111000010000376x7,91640324ma76cln98y,3
9111000010000376x7,91640521ma75wgjg4e,1
9111000010000376x7,916500002286010721,3
9111000010000376x7,91650000299937622w,3
9111000010000376x7,916501075564509471,8
9111000010000376x7,91650421595906003q,8
9111000010000376x7,91652200568865701c,8
9111000010000376x7,91652223053183293y,8
9111000010000376x7,91652325076099692u,3
9111000010000376x7,916527010995174206,7
9111000010000376x7,91653223595928587f,8
9111000010000376x7,91653223ma7756lw5t,1
9111000010000376x7,91654322ma775j4275,5
9111000010000376x7,91654326328762199q,1
9111000010000376x7,91654326328762236y,1
9111000010000376x7,91659004065503901x,8
9111000010000376x7,91659030ma78rdaq65,1
91110000100004009j,91110000100024392n,5
91110000100004009j,91110000100026881d,4
91110000100004009j,91110000710930595k,5
91110000100004009j,9111000074007833x4,3
91110000100004009j,91110000759615895h,3
91110000100004009j,911101026330871936,2
91110000100004009j,911101057533318400,5
91110000100004009j,911101146000162844,3
91110000100004009j,91120000556521143h,3
91110000100004009j,91120110752202633f,2
91110000100004009j,91130000754024084a,5
91110000100004009j,911301233200102163,5
91110000100004009j,91140100748573351b,2
91110000100004009j,911500005554959674,3
91110000100004009j,911501057566587695,5
91110000100004009j,91210000555394226h,3
91110000100004009j,9121000075279259x1,5
91110000100004009j,912201015552752437,2
91110000100004009j,91220101749305738u,5
91110000100004009j,91230109556120091b,1
91110000100004009j,91230109769227175u,5
91110000100004009j,913101065574428778,3
91110000100004009j,91310106630372052r,1
91110000100004009j,91310108ma1g312j0k,3
91110000100004009j,91320000757330327w,5
91110000100004009j,91320115790442566u,2
91110000100004009j,91320115ma27kk4x62,1
91110000100004009j,913300007570927280,5
91110000100004009j,91330212720471011a,2
91110000100004009j,91330400609520145a,3
91110000100004009j,913400005578079794,1
